record_id,word,official_variants,source_entry,source_sequence,source_component_index,source_component_count,curriculum_level,marker,alphabetic_section,source_print_page,source_id,part_of_speech,definitions_zh,phonetic_uk,phonetic_us,enrichment_status
curriculum-2284,rural,,rural,2284,1,1,high_school_selective_compulsory,**,R,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2285,rush,,rush,2285,1,1,compulsory_education,,R,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2286,Russia,,Russia,2286,1,1,compulsory_education,,R,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2287,Russian,,Russian,2287,1,1,compulsory_education,,R,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2288,sad,,sad,2288,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2289,safe,,safe,2289,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2290,safety,,safety,2290,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2291,sail,,sail,2291,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2292,salad,,salad,2292,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2293,salary,,salary,2293,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2294,sale,,sale,2294,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2295-1,salesman,,salesman / saleswoman,2295,1,2,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2295-2,saleswoman,,salesman / saleswoman,2295,2,2,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2296,salt,,salt,2296,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2297,salty,,salty,2297,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2298,same,,same,2298,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2299,sample,,sample,2299,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2300,sand,,sand,2300,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2301,sandwich,,sandwich,2301,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2302,satellite,,satellite,2302,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2303,satisfaction,,satisfaction,2303,1,1,high_school_compulsory,*,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2304,satisfy,,satisfy,2304,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2305,Saturday,,Saturday,2305,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2306,saucer,,saucer,2306,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2307,sausage,,sausage,2307,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2308,save,,save,2308,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2309,saving,,saving,2309,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2310,say,,say,2310,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2311,saying,,saying,2311,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2312,scare,,scare,2312,1,1,high_school_compulsory,*,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2313,scarf,,scarf,2313,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2314,scene,,scene,2314,1,1,high_school_compulsory,*,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2315,schedule,,schedule,2315,1,1,high_school_compulsory,*,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2316,scholarship,,scholarship,2316,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2317,school,,school,2317,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2318,schoolbag,,schoolbag,2318,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2319,science,,science,2319,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2320,scientific,,scientific,2320,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2321,scientist,,scientist,2321,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2322,scissors,,scissors,2322,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2323,score,,score,2323,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2324,scream,,scream,2324,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2325,screen,,screen,2325,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2326,sculpture,,sculpture,2326,1,1,high_school_selective_compulsory,**,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2327,sea,,sea,2327,1,1,compulsory_education,,S,163,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2328,search,,search,2328,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2329,season,,season,2329,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2330,seat,,seat,2330,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2331,second,,second,2331,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2332,secondary,,secondary,2332,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2333,secret,,secret,2333,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2334,secretary,,secretary,2334,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2335,section,,section,2335,1,1,high_school_compulsory,*,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2336,secure,,secure,2336,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2337,security,,security,2337,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2338,see,,see,2338,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2339,seed,,seed,2339,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2340,seek,,seek,2340,1,1,high_school_compulsory,*,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2341,seem,,seem,2341,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2342,seize,,seize,2342,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2343,seldom,,seldom,2343,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2344,select,,select,2344,1,1,high_school_compulsory,*,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2345,sell,,sell,2345,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2346,send,,send,2346,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2347,senior,,senior,2347,1,1,high_school_compulsory,*,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2348,sense,,sense,2348,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2349,sensitive,,sensitive,2349,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2350,sentence,,sentence,2350,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2351,separate,,separate,2351,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2352,September,,September,2352,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2353,series,,series,2353,1,1,high_school_compulsory,*,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2354,serious,,serious,2354,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2355,servant,,servant,2355,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2356,serve,,serve,2356,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2357,service,,service,2357,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2358,session,,session,2358,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2359,set,,set,2359,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2360,setting,,setting,2360,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2361,settle,,settle,2361,1,1,high_school_compulsory,*,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2362,seven,,seven,2362,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2363,seventeen,,seventeen,2363,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2364,seventh,,seventh,2364,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2365,seventy,,seventy,2365,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2366,several,,several,2366,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2367,severe,,severe,2367,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2368,sew,,sew,2368,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2369,sex,,sex,2369,1,1,high_school_compulsory,*,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2370,shade,,shade,2370,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2371,shadow,,shadow,2371,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2372,shake,,shake,2372,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2373,shall,,shall,2373,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2374,shallow,,shallow,2374,1,1,high_school_compulsory,*,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2375,shame,,shame,2375,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2376,shape,,shape,2376,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2377,share,,share,2377,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2378,shark,,shark,2378,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2379,sharp,,sharp,2379,1,1,high_school_compulsory,*,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2380,shave,,shave,2380,1,1,high_school_selective_compulsory,**,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2381,she,,she,2381,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2382,sheep,,sheep,2382,1,1,compulsory_education,,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2383,sheet,,sheet,2383,1,1,high_school_compulsory,*,S,164,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2384,shelf,,shelf,2384,1,1,high_school_selective_compulsory,**,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2385,shelter,,shelter,2385,1,1,high_school_selective_compulsory,**,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2386,shift,,shift,2386,1,1,high_school_selective_compulsory,**,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2387,shine,,shine,2387,1,1,compulsory_education,,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2388,ship,,ship,2388,1,1,compulsory_education,,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2389,shirt,,shirt,2389,1,1,compulsory_education,,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2390,shock,,shock,2390,1,1,high_school_compulsory,*,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2391,shoe,,shoe,2391,1,1,compulsory_education,,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2392,shoot,,shoot,2392,1,1,high_school_compulsory,*,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2393,shop,,shop,2393,1,1,compulsory_education,,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2394,shore,,shore,2394,1,1,high_school_selective_compulsory,**,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2395,short,,short,2395,1,1,compulsory_education,,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2396,shortage,,shortage,2396,1,1,high_school_selective_compulsory,**,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2397,shorts,,shorts,2397,1,1,compulsory_education,,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2398,should,,should,2398,1,1,compulsory_education,,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2399,shoulder,,shoulder,2399,1,1,compulsory_education,,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-2400,shout,,shout,2400,1,1,compulsory_education,,S,165,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
