phrase,normalized_phrase,word_count,minimum_lexical_level,oewn_match,oewn_pos,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,candidate_status,priority_score,human_review_claimed
surface fire,surface fire,2,junior,true,n,surface_fire%1:11:00::,false,0,oewn_dictionary_review,0.0,false
surface gauge,surface gauge,2,cet6,true,n,surface_gauge%1:06:00::,false,0,oewn_dictionary_review,0.0,false
surface lift,surface lift,2,junior,true,n,surface_lift%1:06:00::,false,0,oewn_dictionary_review,0.0,false
surface search radar,surface search radar,3,cet4,true,n,surface_search_radar%1:06:00::,false,0,oewn_dictionary_review,0.0,false
surface soil,surface soil,2,junior,true,n,surface_soil%1:27:00::,false,0,oewn_dictionary_review,0.0,false
surgical dressing,surgical dressing,2,cet6,true,n,surgical_dressing%1:06:00::,false,0,oewn_dictionary_review,0.0,false
surgical gown,surgical gown,2,cet4,true,n,surgical_gown%1:06:00::,false,0,oewn_dictionary_review,0.0,false
surgical instrument,surgical instrument,2,cet4,true,n,surgical_instrument%1:06:00::,false,0,oewn_dictionary_review,0.0,false
surgical knife,surgical knife,2,cet4,true,n,surgical_knife%1:06:00::,false,0,oewn_dictionary_review,0.0,false
surgical operation,surgical operation,2,cet4,true,n,surgical_operation%1:04:00::,false,0,oewn_dictionary_review,0.0,false
surgical process,surgical process,2,cet4,true,n,surgical_process%1:04:00::,false,0,oewn_dictionary_review,0.0,false
surgical spirit,surgical spirit,2,cet4,true,n,surgical_spirit%1:27:00::,false,0,oewn_dictionary_review,0.0,false
surgical strike,surgical strike,2,cet4,true,n,surgical_strike%1:04:00::,false,0,oewn_dictionary_review,0.0,false
surgical vacuum pump,surgical vacuum pump,3,cet4,true,n,surgical_vacuum_pump%1:06:01::,false,0,oewn_dictionary_review,0.0,false
surprise attack,surprise attack,2,junior,true,n,surprise_attack%1:04:00::,false,0,oewn_dictionary_review,0.0,false
surveillance of disease,surveillance of disease,3,cet6,true,n,surveillance_of_disease%1:04:00::,false,0,oewn_dictionary_review,0.0,false
surveillance system,surveillance system,2,cet6,true,n,surveillance_system%1:06:00::,false,0,oewn_dictionary_review,0.0,false
survey mile,survey mile,2,junior,true,n,survey_mile%1:23:00::,false,0,oewn_dictionary_review,0.0,false
survivor guilt,survivor guilt,2,cet4,true,n,survivor_guilt%1:12:00::,false,0,oewn_dictionary_review,0.0,false
suspension point,suspension point,2,cet4,true,n,suspension_point%1:10:00::,false,0,oewn_dictionary_review,0.0,false
suspension system,suspension system,2,cet4,true,n,suspension_system%1:06:00::,false,0,oewn_dictionary_review,0.0,false
swallow hole,swallow hole,2,cet4,true,n,swallow_hole%1:17:00::,false,0,oewn_dictionary_review,0.0,false
swamp ash,swamp ash,2,cet6,true,n,swamp_ash%1:20:00::,false,0,oewn_dictionary_review,0.0,false
swamp bay,swamp bay,2,cet6,true,n,swamp_bay%1:20:00::,false,0,oewn_dictionary_review,0.0,false
swamp gum,swamp gum,2,cet6,true,n,swamp_gum%1:20:00::,false,0,oewn_dictionary_review,0.0,false
swamp lily,swamp lily,2,cet6,true,n,swamp_lily%1:20:00::,false,0,oewn_dictionary_review,0.0,false
swamp oak,swamp oak,2,cet6,true,n,swamp_oak%1:20:00::|swamp_oak%1:20:01::|swamp_oak%1:20:02::,false,0,oewn_dictionary_review,0.0,false
swamp pine,swamp pine,2,cet6,true,n,swamp_pine%1:20:00::,false,0,oewn_dictionary_review,0.0,false
swamp plant,swamp plant,2,cet6,true,n,swamp_plant%1:20:00::,false,0,oewn_dictionary_review,0.0,false
swamp rabbit,swamp rabbit,2,cet6,true,n,swamp_rabbit%1:05:01::|swamp_rabbit%1:05:02::,false,0,oewn_dictionary_review,0.0,false
swamp red oak,swamp red oak,3,cet6,true,n,swamp_red_oak%1:20:00::,false,0,oewn_dictionary_review,0.0,false
swamp white oak,swamp white oak,3,cet6,true,n,swamp_white_oak%1:20:00::,false,0,oewn_dictionary_review,0.0,false
swap file,swap file,2,cet6,true,n,swap_file%1:15:00::,false,0,oewn_dictionary_review,0.0,false
swap space,swap space,2,cet6,true,n,swap_space%1:15:00::,false,0,oewn_dictionary_review,0.0,false
sweat bag,sweat bag,2,senior_high,true,n,sweat_bag%1:06:00::,false,0,oewn_dictionary_review,0.0,false
sweat equity,sweat equity,2,cet6,true,n,sweat_equity%1:21:00::,false,0,oewn_dictionary_review,0.0,false
sweat room,sweat room,2,senior_high,true,n,sweat_room%1:06:00::,false,0,oewn_dictionary_review,0.0,false
sweat sock,sweat sock,2,senior_high,true,n,sweat_sock%1:06:00::,false,0,oewn_dictionary_review,0.0,false
sweep hand,sweep hand,2,junior,true,n,sweep_hand%1:06:00::,false,0,oewn_dictionary_review,0.0,false
sweep oar,sweep oar,2,cet6,true,n,sweep_oar%1:06:00::,false,0,oewn_dictionary_review,0.0,false
sweep second,sweep second,2,cet4,true,n,sweep-second%1:06:00::,false,0,oewn_dictionary_review,0.0,false
sweet bay,sweet bay,2,senior_high,true,n,sweet_bay%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet corn plant,sweet corn plant,3,junior,true,n,sweet_corn_plant%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet cup,sweet cup,2,junior,true,n,sweet_cup%1:13:00::,false,0,oewn_dictionary_review,0.0,false
sweet elder,sweet elder,2,junior,true,n,sweet_elder%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet flag,sweet flag,2,junior,true,n,sweet_flag%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet four o'clock,sweet four o'clock,3,cet4,true,n,sweet_four_o'clock%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet grass,sweet grass,2,junior,true,n,sweet_grass%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet gum tree,sweet gum tree,3,cet4,true,n,sweet_gum_tree%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet jazz,sweet jazz,2,senior_high,true,n,sweet_jazz%1:10:01::,false,0,oewn_dictionary_review,0.0,false
sweet lemon,sweet lemon,2,junior,true,n,sweet_lemon%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet lime,sweet lime,2,cet6,true,n,sweet_lime%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet melon,sweet melon,2,cet4,true,n,sweet_melon%1:13:00::|sweet_melon%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet orange,sweet orange,2,junior,true,n,sweet_orange%1:13:00::|sweet_orange%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet orange tree,sweet orange tree,3,junior,true,n,sweet_orange_tree%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet pepper,sweet pepper,2,junior,true,n,sweet_pepper%1:13:00::|sweet_pepper%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet pepper plant,sweet pepper plant,3,junior,true,n,sweet_pepper_plant%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet rocket,sweet rocket,2,junior,true,n,sweet_rocket%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sweet roll,sweet roll,2,senior_high,true,n,sweet_roll%1:13:00::,false,0,oewn_dictionary_review,0.0,false
sweet shrub,sweet shrub,2,cet6,true,n,sweet_shrub%1:20:00::,false,0,oewn_dictionary_review,0.0,false
swim meet,swim meet,2,junior,true,n,swim_meet%1:11:00::,false,0,oewn_dictionary_review,0.0,false
swimming cap,swimming cap,2,cet4,true,n,swimming_cap%1:06:00::,false,0,oewn_dictionary_review,0.0,false
swimming costume,swimming costume,2,cet4,true,n,swimming_costume%1:06:00::,false,0,oewn_dictionary_review,0.0,false
swimming crab,swimming crab,2,cet4,true,n,swimming_crab%1:05:00::,false,0,oewn_dictionary_review,0.0,false
swimming event,swimming event,2,cet4,true,n,swimming_event%1:11:00::,false,0,oewn_dictionary_review,0.0,false
swimming kick,swimming kick,2,cet4,true,n,swimming_kick%1:04:00::,false,0,oewn_dictionary_review,0.0,false
swimming meet,swimming meet,2,cet4,true,n,swimming_meet%1:11:00::,false,0,oewn_dictionary_review,0.0,false
swimming stroke,swimming stroke,2,cet4,true,n,swimming_stroke%1:04:00::,false,0,oewn_dictionary_review,0.0,false
swing music,swing music,2,senior_high,true,n,swing_music%1:10:00::,false,0,oewn_dictionary_review,0.0,false
swing voter,swing voter,2,cet4,true,n,swing_voter%1:18:00::,false,0,oewn_dictionary_review,0.0,false
switch cane,switch cane,2,cet4,true,n,switch_cane%1:20:00::,false,0,oewn_dictionary_review,0.0,false
switch engine,switch engine,2,senior_high,true,n,switch_engine%1:06:00::,false,0,oewn_dictionary_review,0.0,false
switch grass,switch grass,2,senior_high,true,n,switch_grass%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sword bean,sword bean,2,cet4,true,n,sword_bean%1:20:00::,false,0,oewn_dictionary_review,0.0,false
sword cut,sword cut,2,cet4,true,n,sword-cut%1:26:00::,false,0,oewn_dictionary_review,0.0,false
sword stick,sword stick,2,cet4,true,n,sword_stick%1:06:00::,false,0,oewn_dictionary_review,0.0,false
symbol worship,symbol worship,2,cet4,true,n,symbol-worship%1:04:00::,false,0,oewn_dictionary_review,0.0,false
symbolic representation,symbolic representation,2,cet4,true,n,symbolic_representation%1:09:00::,false,0,oewn_dictionary_review,0.0,false
sympathetic nervous system,sympathetic nervous system,3,cet4,true,n,sympathetic_nervous_system%1:08:00::,false,0,oewn_dictionary_review,0.0,false
sympathetic strike,sympathetic strike,2,cet4,true,n,sympathetic_strike%1:04:00::,false,0,oewn_dictionary_review,0.0,false
sympathetic vibration,sympathetic vibration,2,cet6,true,n,sympathetic_vibration%1:19:00::,false,0,oewn_dictionary_review,0.0,false
sympathy card,sympathy card,2,senior_high,true,n,sympathy_card%1:10:00::,false,0,oewn_dictionary_review,0.0,false
synthetic fiber,synthetic fiber,2,cet6,true,n,synthetic_fiber%1:27:00::,false,0,oewn_dictionary_review,0.0,false
synthetic heroin,synthetic heroin,2,cet6,true,n,synthetic_heroin%1:06:00::,false,0,oewn_dictionary_review,0.0,false
synthetic language,synthetic language,2,cet6,true,n,synthetic_language%1:10:01::,false,0,oewn_dictionary_review,0.0,false
synthetic substance,synthetic substance,2,cet6,true,n,synthetic_substance%1:27:00::,false,0,oewn_dictionary_review,0.0,false
synthetic thinking,synthetic thinking,2,cet6,true,n,synthetic_thinking%1:09:00::,false,0,oewn_dictionary_review,0.0,false
system call,system call,2,senior_high,true,n,system_call%1:10:00::,false,0,oewn_dictionary_review,0.0,false
system clock,system clock,2,senior_high,true,n,system_clock%1:06:00::|system_clock%1:06:01::,false,0,oewn_dictionary_review,0.0,false
system command,system command,2,senior_high,true,n,system_command%1:10:00::,false,0,oewn_dictionary_review,0.0,false
system error,system error,2,senior_high,true,n,system_error%1:10:00::,false,0,oewn_dictionary_review,0.0,false
system of logic,system of logic,3,cet4,true,n,system_of_logic%1:09:00::,false,0,oewn_dictionary_review,0.0,false
system of measurement,system of measurement,3,cet4,true,n,system_of_measurement%1:23:00::,false,0,oewn_dictionary_review,0.0,false
system program,system program,2,senior_high,true,n,system_program%1:10:00::,false,0,oewn_dictionary_review,0.0,false
table game,table game,2,junior,true,n,table_game%1:04:00::,false,0,oewn_dictionary_review,0.0,false
table knife,table knife,2,junior,true,n,table_knife%1:06:00::,false,0,oewn_dictionary_review,0.0,false
table lamp,table lamp,2,junior,true,n,table_lamp%1:06:00::,false,0,oewn_dictionary_review,0.0,false
table mat,table mat,2,cet4,true,n,table_mat%1:06:00::,false,0,oewn_dictionary_review,0.0,false
table mountain pine,table mountain pine,3,cet4,true,n,table-mountain_pine%1:20:00::,false,0,oewn_dictionary_review,0.0,false
table napkin,table napkin,2,cet4,true,n,table_napkin%1:06:00::,false,0,oewn_dictionary_review,0.0,false
table service,table service,2,junior,true,n,table_service%1:06:00::,false,0,oewn_dictionary_review,0.0,false
table tennis bat,table tennis bat,3,junior,true,n,table-tennis_bat%1:06:00::,false,0,oewn_dictionary_review,0.0,false
table tennis table,table tennis table,3,junior,true,n,table-tennis_table%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tag line,tag line,2,cet4,true,n,tag_line%1:10:00::,false,0,oewn_dictionary_review,0.0,false
tail assembly,tail assembly,2,cet4,true,n,tail_assembly%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tail bone,tail bone,2,senior_high,true,n,tail_bone%1:08:00::,false,0,oewn_dictionary_review,0.0,false
tail feather,tail feather,2,cet4,true,n,tail_feather%1:05:00::,false,0,oewn_dictionary_review,0.0,false
tail flower,tail flower,2,junior,true,n,tail-flower%1:20:00::,false,0,oewn_dictionary_review,0.0,false
tail gate,tail gate,2,junior,true,n,tail_gate%1:06:01::,false,0,oewn_dictionary_review,0.0,false
tail lamp,tail lamp,2,junior,true,n,tail_lamp%1:06:00::,false,0,oewn_dictionary_review,0.0,false
takeoff rocket,takeoff rocket,2,cet4,true,n,takeoff_rocket%1:06:00::,false,0,oewn_dictionary_review,0.0,false
talent agent,talent agent,2,cet4,true,n,talent_agent%1:18:00::,false,0,oewn_dictionary_review,0.0,false
talent scout,talent scout,2,cet4,true,n,talent_scout%1:18:00::,false,0,oewn_dictionary_review,0.0,false
tall meadow grass,tall meadow grass,3,cet6,true,n,tall_meadow_grass%1:20:00::,false,0,oewn_dictionary_review,0.0,false
tall order,tall order,2,junior,true,n,tall_order%1:04:00::,false,0,oewn_dictionary_review,0.0,false
tall yellow eye,tall yellow eye,3,junior,true,n,tall_yellow-eye%1:20:00::,false,0,oewn_dictionary_review,0.0,false
tangible goods,tangible goods,2,cet4,true,n,tangible_goods%1:06:01::,false,0,oewn_dictionary_review,0.0,false
tangible possession,tangible possession,2,cet4,true,n,tangible_possession%1:21:00::,false,0,oewn_dictionary_review,0.0,false
tank circuit,tank circuit,2,senior_high,true,n,tank_circuit%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tank driver,tank driver,2,senior_high,true,n,tank_driver%1:18:00::,false,0,oewn_dictionary_review,0.0,false
tank engine,tank engine,2,senior_high,true,n,tank_engine%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tank farm,tank farm,2,senior_high,true,n,tank_farm%1:15:00::,false,0,oewn_dictionary_review,0.0,false
tank furnace,tank furnace,2,cet4,true,n,tank_furnace%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tank iron,tank iron,2,senior_high,true,n,tank_iron%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tank locomotive,tank locomotive,2,cet6,true,n,tank_locomotive%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tank shell,tank shell,2,senior_high,true,n,tank_shell%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tank ship,tank ship,2,senior_high,true,n,tank_ship%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tank suit,tank suit,2,senior_high,true,n,tank_suit%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tank truck,tank truck,2,senior_high,true,n,tank_truck%1:06:01::,false,0,oewn_dictionary_review,0.0,false
tanker plane,tanker plane,2,cet6,true,n,tanker_plane%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tanker truck,tanker truck,2,cet6,true,n,tanker_truck%1:06:01::,false,0,oewn_dictionary_review,0.0,false
tap house,tap house,2,junior,true,n,tap_house%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tap off,tap off,2,junior,true,n,tap-off%1:04:00::,false,0,oewn_dictionary_review,0.0,false
tap wrench,tap wrench,2,cet6,true,n,tap_wrench%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tape drive,tape drive,2,junior,true,n,tape_drive%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tape player,tape player,2,senior_high,true,n,tape_player%1:06:00::,false,0,oewn_dictionary_review,0.0,false
tape reader,tape reader,2,cet4,true,n,tape_reader%1:06:01::,false,0,oewn_dictionary_review,0.0,false
tape transport,tape transport,2,senior_high,true,n,tape_transport%1:06:00::,false,0,oewn_dictionary_review,0.0,false
target acquisition system,target acquisition system,3,cet4,true,n,target_acquisition_system%1:06:00::,false,0,oewn_dictionary_review,0.0,false
target area,target area,2,senior_high,true,n,target_area%1:15:00::,false,0,oewn_dictionary_review,0.0,false
target cell,target cell,2,senior_high,true,n,target_cell%1:08:00::|target_cell%1:08:01::,false,0,oewn_dictionary_review,0.0,false
target company,target company,2,senior_high,true,n,target_company%1:14:00::,false,0,oewn_dictionary_review,0.0,false
target hunting,target hunting,2,cet4,true,a,target-hunting%5:00:00:guided:00,false,0,oewn_dictionary_review,0.0,false
target organ,target organ,2,senior_high,true,n,target_organ%1:08:00::,false,0,oewn_dictionary_review,0.0,false
target practice,target practice,2,senior_high,true,n,target_practice%1:04:00::,false,0,oewn_dictionary_review,0.0,false
target program,target program,2,senior_high,true,n,target_program%1:10:00::,false,0,oewn_dictionary_review,0.0,false
target range,target range,2,senior_high,true,n,target_range%1:06:00::,false,0,oewn_dictionary_review,0.0,false
taste cell,taste cell,2,senior_high,true,n,taste_cell%1:08:00::,false,0,oewn_dictionary_review,0.0,false
taste perception,taste perception,2,cet4,true,n,taste_perception%1:09:00::,false,0,oewn_dictionary_review,0.0,false
taste property,taste property,2,senior_high,true,n,taste_property%1:07:00::,false,0,oewn_dictionary_review,0.0,false
taste sensation,taste sensation,2,cet6,true,n,taste_sensation%1:09:00::,false,0,oewn_dictionary_review,0.0,false
tax advantage,tax advantage,2,senior_high,true,n,tax_advantage%1:21:00::,false,0,oewn_dictionary_review,0.0,false
tax assessment,tax assessment,2,cet4,true,n,tax_assessment%1:07:00::,false,0,oewn_dictionary_review,0.0,false
tax base,tax base,2,senior_high,true,n,tax_base%1:21:00::,false,0,oewn_dictionary_review,0.0,false
tax benefit,tax benefit,2,senior_high,true,n,tax_benefit%1:21:00::,false,0,oewn_dictionary_review,0.0,false
tax bill,tax bill,2,senior_high,true,n,tax_bill%1:10:00::,false,0,oewn_dictionary_review,0.0,false
tax boost,tax boost,2,senior_high,true,n,tax_boost%1:07:00::,false,0,oewn_dictionary_review,0.0,false
